Layer_ID,Original_ID,Type,in1_dim1,in1_dim2,in1_dim3,in1_dim4,in2_dim1,in2_dim2,in2_dim3,in2_dim4,in3_dim1,in3_dim2,in3_dim3,in3_dim4,out1_dim1,out1_dim2,out1_dim3,out1_dim4,NodeName,Dilations,Groups,KernelShape,Pads,Strides
C184,%183,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
C185,%184,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C186,%185,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C187,%186,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C188,%187,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C189,%188,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
C190,%189,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
C191,%190,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
C192,%191,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA
C193,%192,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
C194,%193,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
C195,%194,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
C196,%195,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,50257,NA,NA,NA,NA,NA,NA,NA,NA
C197,%196,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C198,%197,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C199,%198,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C200,%199,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C201,%200,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C202,%201,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
C203,%202,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
C204,%203,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C205,%204,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C206,%205,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C207,%206,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C208,%207,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
C209,%208,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C210,%209,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C211,%210,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
C212,%211,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C213,%212,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
C214,%213,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C215,%214,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C216,%215,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C217,%216,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
C218,%217,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,NA,NA,NA,NA,NA,NA,NA,NA,NA
C219,%218,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,NA,NA,NA,NA,NA,NA,NA,NA,NA
C220,%219,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,NA,NA,NA,NA,NA,NA,NA,NA,NA
C221,%220,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3072,768,NA,NA,NA,NA,NA,NA,NA,NA
C222,%221,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3072,NA,NA,NA,NA,NA,NA,NA,NA,NA
C223,%222,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,3072,NA,NA,NA,NA,NA,NA,NA,NA
C224,%223,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,NA,NA,NA,NA,NA,NA,NA,NA,NA
C225,%224,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,NA,NA,NA,NA,NA,NA,NA,NA,NA
C226,%225,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,NA,NA,NA,NA,NA,NA,NA,NA,NA
C227,%226,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,768,NA,NA,NA,NA,NA,NA,NA,NA
C228,%227,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2304,NA,NA,NA,NA,NA,NA,NA,NA,NA
C229,%228,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,2304,NA,NA,NA,NA,NA,NA,NA,NA
C230,%229,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,NA,NA,NA,NA,NA,NA,NA,NA,NA
C231,%230,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,NA,NA,NA,NA,NA,NA,NA,NA,NA
C232,%231,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,NA,NA,NA,NA,NA,NA,NA,NA,NA
C233,%232,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3072,768,NA,NA,NA,NA,NA,NA,NA,NA
C234,%233,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3072,NA,NA,NA,NA,NA,NA,NA,NA,NA
C235,%234,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,3072,NA,NA,NA,NA,NA,NA,NA,NA
C236,%235,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,NA,NA,NA,NA,NA,NA,NA,NA,NA
C237,%236,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,NA,NA,NA,NA,NA,NA,NA,NA,NA
C238,%237,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,NA,NA,NA,NA,NA,NA,NA,NA,NA
C239,%238,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,768,NA,NA,NA,NA,NA,NA,NA,NA
C240,%239,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2304,NA,NA,NA,NA,NA,NA,NA,NA,NA
C241,%240,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,2304,NA,NA,NA,NA,NA,NA,NA,NA
C242,%241,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,NA,NA,NA,NA,NA,NA,NA,NA,NA
C243,%242,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,NA,NA,NA,NA,NA,NA,NA,NA,NA
C244,%243,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,NA,NA,NA,NA,NA,NA,NA,NA,NA
C245,%244,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3072,768,NA,NA,NA,NA,NA,NA,NA,NA
C246,%245,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3072,NA,NA,NA,NA,NA,NA,NA,NA,NA
C247,%246,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,3072,NA,NA,NA,NA,NA,NA,NA,NA
C248,%247,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,NA,NA,NA,NA,NA,NA,NA,NA,NA
C249,%248,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,NA,NA,NA,NA,NA,NA,NA,NA,NA
C250,%249,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,NA,NA,NA,NA,NA,NA,NA,NA,NA
C251,%250,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,768,NA,NA,NA,NA,NA,NA,NA,NA
C252,%251,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2304,NA,NA,NA,NA,NA,NA,NA,NA,NA
C253,%252,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,2304,NA,NA,NA,NA,NA,NA,NA,NA
C254,%253,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,NA,NA,NA,NA,NA,NA,NA,NA,NA
C255,%254,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,NA,NA,NA,NA,NA,NA,NA,NA,NA
C256,%255,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,NA,NA,NA,NA,NA,NA,NA,NA,NA
C257,%256,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3072,768,NA,NA,NA,NA,NA,NA,NA,NA
C258,%257,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3072,NA,NA,NA,NA,NA,NA,NA,NA,NA
C259,%258,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,3072,NA,NA,NA,NA,NA,NA,NA,NA
C260,%259,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,NA,NA,NA,NA,NA,NA,NA,NA,NA
C261,%260,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,NA,NA,NA,NA,NA,NA,NA,NA,NA
C262,%261,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,NA,NA,NA,NA,NA,NA,NA,NA,NA
C263,%262,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,768,NA,NA,NA,NA,NA,NA,NA,NA
C264,%263,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2304,NA,NA,NA,NA,NA,NA,NA,NA,NA
C265,%264,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,2304,NA,NA,NA,NA,NA,NA,NA,NA
C266,%265,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,NA,NA,NA,NA,NA,NA,NA,NA,NA
C267,%266,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,NA,NA,NA,NA,NA,NA,NA,NA,NA
C268,%267,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,NA,NA,NA,NA,NA,NA,NA,NA,NA
C269,%268,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3072,768,NA,NA,NA,NA,NA,NA,NA,NA
C270,%269,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3072,NA,NA,NA,NA,NA,NA,NA,NA,NA
C271,%270,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,3072,NA,NA,NA,NA,NA,NA,NA,NA
C272,%271,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,NA,NA,NA,NA,NA,NA,NA,NA,NA
C273,%272,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,NA,NA,NA,NA,NA,NA,NA,NA,NA
C274,%273,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,NA,NA,NA,NA,NA,NA,NA,NA,NA
C275,%274,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,768,NA,NA,NA,NA,NA,NA,NA,NA
C276,%275,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2304,NA,NA,NA,NA,NA,NA,NA,NA,NA
C277,%276,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,2304,NA,NA,NA,NA,NA,NA,NA,NA
C278,%277,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,NA,NA,NA,NA,NA,NA,NA,NA,NA
C279,%278,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,NA,NA,NA,NA,NA,NA,NA,NA,NA
C280,%279,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,NA,NA,NA,NA,NA,NA,NA,NA,NA
C281,%280,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3072,768,NA,NA,NA,NA,NA,NA,NA,NA
C282,%281,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3072,NA,NA,NA,NA,NA,NA,NA,NA,NA
C283,%282,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,3072,NA,NA,NA,NA,NA,NA,NA,NA
C284,%283,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,NA,NA,NA,NA,NA,NA,NA,NA,NA
C285,%284,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,NA,NA,NA,NA,NA,NA,NA,NA,NA
C286,%285,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,NA,NA,NA,NA,NA,NA,NA,NA,NA
C287,%286,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,768,NA,NA,NA,NA,NA,NA,NA,NA
C288,%287,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2304,NA,NA,NA,NA,NA,NA,NA,NA,NA
C289,%288,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,2304,NA,NA,NA,NA,NA,NA,NA,NA
C290,%289,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,NA,NA,NA,NA,NA,NA,NA,NA,NA
C291,%290,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,NA,NA,NA,NA,NA,NA,NA,NA,NA
C292,%291,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,NA,NA,NA,NA,NA,NA,NA,NA,NA
C293,%292,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3072,768,NA,NA,NA,NA,NA,NA,NA,NA
C294,%293,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3072,NA,NA,NA,NA,NA,NA,NA,NA,NA
C295,%294,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,3072,NA,NA,NA,NA,NA,NA,NA,NA
C296,%295,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,NA,NA,NA,NA,NA,NA,NA,NA,NA
C297,%296,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,NA,NA,NA,NA,NA,NA,NA,NA,NA
C298,%297,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,NA,NA,NA,NA,NA,NA,NA,NA,NA
C299,%298,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,768,NA,NA,NA,NA,NA,NA,NA,NA
C300,%299,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2304,NA,NA,NA,NA,NA,NA,NA,NA,NA
C301,%300,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,2304,NA,NA,NA,NA,NA,NA,NA,NA
C302,%301,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,NA,NA,NA,NA,NA,NA,NA,NA,NA
C303,%302,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,NA,NA,NA,NA,NA,NA,NA,NA,NA
C304,%303,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,NA,NA,NA,NA,NA,NA,NA,NA,NA
C305,%304,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3072,768,NA,NA,NA,NA,NA,NA,NA,NA
C306,%305,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3072,NA,NA,NA,NA,NA,NA,NA,NA,NA
C307,%306,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,3072,NA,NA,NA,NA,NA,NA,NA,NA
C308,%307,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,NA,NA,NA,NA,NA,NA,NA,NA,NA
C309,%308,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,NA,NA,NA,NA,NA,NA,NA,NA,NA
C310,%309,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,NA,NA,NA,NA,NA,NA,NA,NA,NA
C311,%310,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,768,NA,NA,NA,NA,NA,NA,NA,NA
C312,%311,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2304,NA,NA,NA,NA,NA,NA,NA,NA,NA
C313,%312,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,2304,NA,NA,NA,NA,NA,NA,NA,NA
C314,%313,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,NA,NA,NA,NA,NA,NA,NA,NA,NA
C315,%314,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,NA,NA,NA,NA,NA,NA,NA,NA,NA
C316,%315,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,NA,NA,NA,NA,NA,NA,NA,NA,NA
C317,%316,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3072,768,NA,NA,NA,NA,NA,NA,NA,NA
C318,%317,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3072,NA,NA,NA,NA,NA,NA,NA,NA,NA
C319,%318,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,3072,NA,NA,NA,NA,NA,NA,NA,NA
C320,%319,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,NA,NA,NA,NA,NA,NA,NA,NA,NA
C321,%320,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,NA,NA,NA,NA,NA,NA,NA,NA,NA
C322,%321,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,NA,NA,NA,NA,NA,NA,NA,NA,NA
C323,%322,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,768,NA,NA,NA,NA,NA,NA,NA,NA
C324,%323,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2304,NA,NA,NA,NA,NA,NA,NA,NA,NA
C325,%324,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,2304,NA,NA,NA,NA,NA,NA,NA,NA
C326,%325,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,NA,NA,NA,NA,NA,NA,NA,NA,NA
C327,%326,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,NA,NA,NA,NA,NA,NA,NA,NA,NA
C328,%327,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,NA,NA,NA,NA,NA,NA,NA,NA,NA
C329,%328,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3072,768,NA,NA,NA,NA,NA,NA,NA,NA
C330,%329,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3072,NA,NA,NA,NA,NA,NA,NA,NA,NA
C331,%330,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,3072,NA,NA,NA,NA,NA,NA,NA,NA
C332,%331,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,NA,NA,NA,NA,NA,NA,NA,NA,NA
C333,%332,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,NA,NA,NA,NA,NA,NA,NA,NA,NA
C334,%333,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,NA,NA,NA,NA,NA,NA,NA,NA,NA
C335,%334,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,768,NA,NA,NA,NA,NA,NA,NA,NA
C336,%335,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2304,NA,NA,NA,NA,NA,NA,NA,NA,NA
C337,%336,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,2304,NA,NA,NA,NA,NA,NA,NA,NA
C338,%337,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,NA,NA,NA,NA,NA,NA,NA,NA,NA
C339,%338,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,NA,NA,NA,NA,NA,NA,NA,NA,NA
C340,%339,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,NA,NA,NA,NA,NA,NA,NA,NA,NA
C341,%340,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3072,768,NA,NA,NA,NA,NA,NA,NA,NA
C342,%341,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3072,NA,NA,NA,NA,NA,NA,NA,NA,NA
C343,%342,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,3072,NA,NA,NA,NA,NA,NA,NA,NA
C344,%343,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,NA,NA,NA,NA,NA,NA,NA,NA,NA
C345,%344,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,NA,NA,NA,NA,NA,NA,NA,NA,NA
C346,%345,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,NA,NA,NA,NA,NA,NA,NA,NA,NA
C347,%346,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,768,NA,NA,NA,NA,NA,NA,NA,NA
C348,%347,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2304,NA,NA,NA,NA,NA,NA,NA,NA,NA
C349,%348,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,2304,NA,NA,NA,NA,NA,NA,NA,NA
C350,%349,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,NA,NA,NA,NA,NA,NA,NA,NA,NA
C351,%350,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,NA,NA,NA,NA,NA,NA,NA,NA,NA
C352,%351,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,NA,NA,NA,NA,NA,NA,NA,NA,NA
C353,%352,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3072,768,NA,NA,NA,NA,NA,NA,NA,NA
C354,%353,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3072,NA,NA,NA,NA,NA,NA,NA,NA,NA
C355,%354,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,3072,NA,NA,NA,NA,NA,NA,NA,NA
C356,%355,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,NA,NA,NA,NA,NA,NA,NA,NA,NA
C357,%356,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,NA,NA,NA,NA,NA,NA,NA,NA,NA
C358,%357,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,NA,NA,NA,NA,NA,NA,NA,NA,NA
C359,%358,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,768,NA,NA,NA,NA,NA,NA,NA,NA
C360,%359,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2304,NA,NA,NA,NA,NA,NA,NA,NA,NA
C361,%360,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,2304,NA,NA,NA,NA,NA,NA,NA,NA
C362,%361,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,NA,NA,NA,NA,NA,NA,NA,NA,NA
C363,%362,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,NA,NA,NA,NA,NA,NA,NA,NA,NA
C364,%363,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,768,NA,NA,NA,NA,NA,NA,NA,NA
C365,%364,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50257,768,NA,NA,NA,NA,NA,NA,NA,NA
C366,%365,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
C367,%366,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
