Layer_ID,Original_ID,Type,in1_dim1,in1_dim2,in1_dim3,in1_dim4,in2_dim1,in2_dim2,in2_dim3,in2_dim4,in3_dim1,in3_dim2,in3_dim3,in3_dim4,out1_dim1,out1_dim2,out1_dim3,out1_dim4,NodeName,Dilations,Groups,KernelShape,Pads,Strides
C181,%181,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C182,%182,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,3072,NA,NA,NA,NA,NA,NA,NA,NA
C183,%183,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C184,%184,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C185,%185,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,3072,NA,NA,NA,NA,NA,NA,NA,NA
C186,%186,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C187,%187,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C188,%188,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3072,1024,NA,NA,NA,NA,NA,NA,NA,NA
C189,%189,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C190,%190,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C191,%191,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,2048,NA,NA,NA,NA,NA,NA,NA,NA
C192,%192,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C193,%193,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C194,%194,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,1024,NA,NA,NA,NA,NA,NA,NA,NA
C195,%195,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C196,%196,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C197,%197,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,1024,NA,NA,NA,NA,NA,NA,NA,NA
C198,%198,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C199,%199,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C200,%200,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2048,1024,NA,NA,NA,NA,NA,NA,NA,NA
C201,%201,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C202,%202,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C203,%203,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,3072,NA,NA,NA,NA,NA,NA,NA,NA
C204,%204,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C205,%205,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C206,%206,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,3072,NA,NA,NA,NA,NA,NA,NA,NA
C207,%207,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C208,%208,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C209,%209,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3072,1024,NA,NA,NA,NA,NA,NA,NA,NA
C210,%210,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C211,%211,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C212,%212,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,2048,NA,NA,NA,NA,NA,NA,NA,NA
C213,%213,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C214,%214,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C215,%215,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,1024,NA,NA,NA,NA,NA,NA,NA,NA
C216,%216,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C217,%217,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C218,%218,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,1024,NA,NA,NA,NA,NA,NA,NA,NA
C219,%219,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C220,%220,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C221,%221,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2048,1024,NA,NA,NA,NA,NA,NA,NA,NA
C222,%222,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C223,%223,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C224,%224,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,3072,NA,NA,NA,NA,NA,NA,NA,NA
C225,%225,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C226,%226,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C227,%227,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,3072,NA,NA,NA,NA,NA,NA,NA,NA
C228,%228,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C229,%229,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C230,%230,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3072,1024,NA,NA,NA,NA,NA,NA,NA,NA
C231,%231,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C232,%232,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C233,%233,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,2048,NA,NA,NA,NA,NA,NA,NA,NA
C234,%234,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C235,%235,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C236,%236,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,1024,NA,NA,NA,NA,NA,NA,NA,NA
C237,%237,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C238,%238,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C239,%239,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,1024,NA,NA,NA,NA,NA,NA,NA,NA
C240,%240,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C241,%241,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C242,%242,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2048,1024,NA,NA,NA,NA,NA,NA,NA,NA
C243,%243,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C244,%244,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C245,%245,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,3072,NA,NA,NA,NA,NA,NA,NA,NA
C246,%246,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C247,%247,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C248,%248,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,3072,NA,NA,NA,NA,NA,NA,NA,NA
C249,%249,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C250,%250,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C251,%251,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3072,1024,NA,NA,NA,NA,NA,NA,NA,NA
C252,%252,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C253,%253,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C254,%254,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,2048,NA,NA,NA,NA,NA,NA,NA,NA
C255,%255,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C256,%256,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C257,%257,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,1024,NA,NA,NA,NA,NA,NA,NA,NA
C258,%258,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C259,%259,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C260,%260,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,1024,NA,NA,NA,NA,NA,NA,NA,NA
C261,%261,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C262,%262,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C263,%263,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2048,1024,NA,NA,NA,NA,NA,NA,NA,NA
C264,%264,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C265,%265,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C266,%266,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,3072,NA,NA,NA,NA,NA,NA,NA,NA
C267,%267,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C268,%268,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C269,%269,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,3072,NA,NA,NA,NA,NA,NA,NA,NA
C270,%270,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C271,%271,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C272,%272,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3072,1024,NA,NA,NA,NA,NA,NA,NA,NA
C273,%273,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C274,%274,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C275,%275,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,2048,NA,NA,NA,NA,NA,NA,NA,NA
C276,%276,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C277,%277,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C278,%278,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,1024,NA,NA,NA,NA,NA,NA,NA,NA
C279,%279,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C280,%280,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C281,%281,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,1024,NA,NA,NA,NA,NA,NA,NA,NA
C282,%282,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C283,%283,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C284,%284,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2048,1024,NA,NA,NA,NA,NA,NA,NA,NA
C285,%285,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C286,%286,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C287,%287,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,3072,NA,NA,NA,NA,NA,NA,NA,NA
C288,%288,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C289,%289,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C290,%290,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,3072,NA,NA,NA,NA,NA,NA,NA,NA
C291,%291,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C292,%292,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C293,%293,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3072,1024,NA,NA,NA,NA,NA,NA,NA,NA
C294,%294,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C295,%295,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C296,%296,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,2048,NA,NA,NA,NA,NA,NA,NA,NA
C297,%297,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C298,%298,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C299,%299,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,1024,NA,NA,NA,NA,NA,NA,NA,NA
C300,%300,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C301,%301,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C302,%302,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,1024,NA,NA,NA,NA,NA,NA,NA,NA
C303,%303,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C304,%304,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C305,%305,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2048,1024,NA,NA,NA,NA,NA,NA,NA,NA
C306,%306,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C307,%307,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C308,%308,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,3072,NA,NA,NA,NA,NA,NA,NA,NA
C309,%309,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C310,%310,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C311,%311,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,3072,NA,NA,NA,NA,NA,NA,NA,NA
C312,%312,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C313,%313,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C314,%314,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3072,1024,NA,NA,NA,NA,NA,NA,NA,NA
C315,%315,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C316,%316,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C317,%317,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,2048,NA,NA,NA,NA,NA,NA,NA,NA
C318,%318,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C319,%319,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C320,%320,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,1024,NA,NA,NA,NA,NA,NA,NA,NA
C321,%321,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C322,%322,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C323,%323,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,1024,NA,NA,NA,NA,NA,NA,NA,NA
C324,%324,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C325,%325,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C326,%326,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2048,1024,NA,NA,NA,NA,NA,NA,NA,NA
C327,%327,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C328,%328,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C329,%329,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,3072,NA,NA,NA,NA,NA,NA,NA,NA
C330,%330,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C331,%331,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C332,%332,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,3072,NA,NA,NA,NA,NA,NA,NA,NA
C333,%333,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C334,%334,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C335,%335,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3072,1024,NA,NA,NA,NA,NA,NA,NA,NA
C336,%336,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C337,%337,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C338,%338,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,2048,NA,NA,NA,NA,NA,NA,NA,NA
C339,%339,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C340,%340,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C341,%341,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,1024,NA,NA,NA,NA,NA,NA,NA,NA
C342,%342,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C343,%343,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C344,%344,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,1024,NA,NA,NA,NA,NA,NA,NA,NA
C345,%345,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C346,%346,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C347,%347,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2048,1024,NA,NA,NA,NA,NA,NA,NA,NA
C348,%348,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C349,%349,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C350,%350,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,3072,NA,NA,NA,NA,NA,NA,NA,NA
C351,%351,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C352,%352,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C353,%353,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,3072,NA,NA,NA,NA,NA,NA,NA,NA
C354,%354,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C355,%355,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C356,%356,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3072,1024,NA,NA,NA,NA,NA,NA,NA,NA
C357,%357,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C358,%358,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C359,%359,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,2048,NA,NA,NA,NA,NA,NA,NA,NA
C360,%360,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C361,%361,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C362,%362,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,1024,NA,NA,NA,NA,NA,NA,NA,NA
