Layer_ID,Original_ID,Type,in1_dim1,in1_dim2,in1_dim3,in1_dim4,in2_dim1,in2_dim2,in2_dim3,in2_dim4,in3_dim1,in3_dim2,in3_dim3,in3_dim4,prec,out1_dim1,out1_dim2,out1_dim3,out1_dim4,NodeName,Dilations,Groups,KernelShape,Pads,Strides
L152,%2458,MatMulInteger,1,1,2048,NA,2048,2048,NA,NA,NA,NA,NA,NA,8,1,1,2048,NA,/model/layers.8/self_attn/q_proj/MatMul_quant,NA,NA,NA,NA,NA
L153,%2462,MatMulInteger,1,1,2048,NA,2048,512,NA,NA,NA,NA,NA,NA,8,1,1,512,NA,/model/layers.8/self_attn/k_proj/MatMul_quant,NA,NA,NA,NA,NA
L154,%2466,MatMulInteger,1,1,2048,NA,2048,512,NA,NA,NA,NA,NA,NA,8,1,1,512,NA,/model/layers.8/self_attn/v_proj/MatMul_quant,NA,NA,NA,NA,NA
L155,%2504,Add,1,32,128,128,1,1,128,128,NA,NA,NA,NA,8,1,32,128,128,/model/layers.8/self_attn/Add,NA,NA,NA,NA,NA
L156,%2505,Add,1,128,2048,NA,1,128,2048,NA,NA,NA,NA,NA,8,1,128,2048,NA,/model/layers.8/self_attn/Add_1,NA,NA,NA,NA,NA
L157,%2529,MatMul,1,128,2048,NA,2048,128256,NA,NA,NA,NA,NA,NA,8,1,128,128256,NA,/model/layers.8/self_attn/MatMul,NA,NA,NA,NA,NA
L158,%2531,Add,1,128,128256,NA,1,128,2048,NA,NA,NA,NA,NA,8,1,128,2048,NA,/model/layers.8/self_attn/Add_2,NA,NA,NA,NA,NA
L159,%2532,Softmax,1,128,2048,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,32,128,128,/model/layers.8/self_attn/Softmax,NA,NA,NA,NA,NA
L160,%2533,MatMul,1,32,128,128,1,128,8,64,NA,NA,NA,NA,8,1,128,32,64,/model/layers.8/self_attn/MatMul_1,NA,NA,NA,NA,NA
L161,%2537,MatMulInteger,1,1,2048,NA,2048,2048,NA,NA,NA,NA,NA,NA,8,1,1,2048,NA,/model/layers.8/self_attn/o_proj/MatMul_quant,NA,NA,NA,NA,NA
L162,%2541,Add,1,8,128,64,1,8,128,64,NA,NA,NA,NA,8,1,32,128,128,/model/layers.8/Add,NA,NA,NA,NA,NA
L163,%2544,Add,1,32,128,64,NA,NA,NA,NA,NA,NA,NA,NA,8,1,32,128,64,/model/layers.8/post_attention_layernorm/Add,NA,NA,NA,NA,NA
L164,%2550,MatMulInteger,1,1,2048,NA,2048,8192,NA,NA,NA,NA,NA,NA,8,1,1,8192,NA,/model/layers.8/mlp/gate_proj/MatMul_quant,NA,NA,NA,NA,NA
L165,%2554,MatMulInteger,1,1,2048,NA,2048,8192,NA,NA,NA,NA,NA,NA,8,1,1,8192,NA,/model/layers.8/mlp/up_proj/MatMul_quant,NA,NA,NA,NA,NA
L166,%2558,Sigmoid,1,1,8192,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,1,8192,NA,/model/layers.8/mlp/act_fn/Sigmoid,NA,NA,NA,NA,NA
L167,%2562,MatMulInteger,1,1,8192,NA,8192,2048,NA,NA,NA,NA,NA,NA,8,1,1,2048,NA,/model/layers.8/mlp/down_proj/MatMul_quant,NA,NA,NA,NA,NA
L168,%2566,Add,1,32,128,128,1,1,128,128,NA,NA,NA,NA,8,1,32,128,128,/model/layers.8/Add_1,NA,NA,NA,NA,NA
L169,%2569,Add,1,128,2048,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,128,2048,NA,/model/layers.9/input_layernorm/Add,NA,NA,NA,NA,NA
L170,%2576,MatMulInteger,1,1,2048,NA,2048,2048,NA,NA,NA,NA,NA,NA,8,1,1,2048,NA,/model/layers.9/self_attn/q_proj/MatMul_quant,NA,NA,NA,NA,NA
L171,%2580,MatMulInteger,1,1,2048,NA,2048,512,NA,NA,NA,NA,NA,NA,8,1,1,512,NA,/model/layers.9/self_attn/k_proj/MatMul_quant,NA,NA,NA,NA,NA
L172,%2584,MatMulInteger,1,1,2048,NA,2048,512,NA,NA,NA,NA,NA,NA,8,1,1,512,NA,/model/layers.9/self_attn/v_proj/MatMul_quant,NA,NA,NA,NA,NA
L173,%2622,Add,1,128,2048,NA,1,128,2048,NA,NA,NA,NA,NA,8,1,128,2048,NA,/model/layers.9/self_attn/Add,NA,NA,NA,NA,NA
L174,%2623,Add,1,8,128,64,1,8,128,64,NA,NA,NA,NA,8,1,8,128,64,/model/layers.9/self_attn/Add_1,NA,NA,NA,NA,NA
L175,%2647,MatMul,1,32,1,64,1,32,64,1,NA,NA,NA,NA,8,1,32,128,64,/model/layers.9/self_attn/MatMul,NA,NA,NA,NA,NA
L176,%2649,Add,1,32,128,64,1,32,128,64,NA,NA,NA,NA,8,1,32,128,64,/model/layers.9/self_attn/Add_2,NA,NA,NA,NA,NA
L177,%2650,Softmax,1,32,128,64,NA,NA,NA,NA,NA,NA,NA,NA,8,1,32,128,128,/model/layers.9/self_attn/Softmax,NA,NA,NA,NA,NA
L178,%2651,MatMul,1,32,128,128,1,128,8,64,NA,NA,NA,NA,8,1,128,8,64,/model/layers.9/self_attn/MatMul_1,NA,NA,NA,NA,NA
L179,%2655,MatMulInteger,1,1,2048,NA,2048,2048,NA,NA,NA,NA,NA,NA,8,1,1,2048,NA,/model/layers.9/self_attn/o_proj/MatMul_quant,NA,NA,NA,NA,NA
L180,%2659,Add,1,32,128,128,1,1,128,128,NA,NA,NA,NA,8,1,128,2048,NA,/model/layers.9/Add,NA,NA,NA,NA,NA
L181,%2662,Add,1,128,2048,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,128,2048,NA,/model/layers.9/post_attention_layernorm/Add,NA,NA,NA,NA,NA
L182,%2668,MatMulInteger,1,1,2048,NA,2048,8192,NA,NA,NA,NA,NA,NA,8,1,1,8192,NA,/model/layers.9/mlp/gate_proj/MatMul_quant,NA,NA,NA,NA,NA
L183,%2672,MatMulInteger,1,1,2048,NA,2048,8192,NA,NA,NA,NA,NA,NA,8,1,1,8192,NA,/model/layers.9/mlp/up_proj/MatMul_quant,NA,NA,NA,NA,NA
L184,%2676,Sigmoid,1,1,8192,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,1,8192,NA,/model/layers.9/mlp/act_fn/Sigmoid,NA,NA,NA,NA,NA
L185,%2680,MatMulInteger,1,1,8192,NA,8192,2048,NA,NA,NA,NA,NA,NA,8,1,1,2048,NA,/model/layers.9/mlp/down_proj/MatMul_quant,NA,NA,NA,NA,NA
L186,%2684,Add,1,128,2048,NA,1,128,2048,NA,NA,NA,NA,NA,8,1,128,2048,NA,/model/layers.9/Add_1,NA,NA,NA,NA,NA
L187,%2687,Add,1,8,128,64,NA,NA,NA,NA,NA,NA,NA,NA,8,1,8,128,64,/model/layers.10/input_layernorm/Add,NA,NA,NA,NA,NA
L188,%2694,MatMulInteger,1,1,2048,NA,2048,2048,NA,NA,NA,NA,NA,NA,8,1,1,2048,NA,/model/layers.10/self_attn/q_proj/MatMul_quant,NA,NA,NA,NA,NA
L189,%2698,MatMulInteger,1,1,2048,NA,2048,512,NA,NA,NA,NA,NA,NA,8,1,1,512,NA,/model/layers.10/self_attn/k_proj/MatMul_quant,NA,NA,NA,NA,NA
L190,%2702,MatMulInteger,1,1,2048,NA,2048,512,NA,NA,NA,NA,NA,NA,8,1,1,512,NA,/model/layers.10/self_attn/v_proj/MatMul_quant,NA,NA,NA,NA,NA
L191,%2740,Add,1,32,128,64,1,32,128,64,NA,NA,NA,NA,8,1,32,128,64,/model/layers.10/self_attn/Add,NA,NA,NA,NA,NA
L192,%2741,Add,1,32,128,128,1,1,128,128,NA,NA,NA,NA,8,1,32,128,128,/model/layers.10/self_attn/Add_1,NA,NA,NA,NA,NA
L193,%2765,MatMul,1,32,1,64,1,32,64,1,NA,NA,NA,NA,8,1,128,2048,NA,/model/layers.10/self_attn/MatMul,NA,NA,NA,NA,NA
L194,%2767,Add,1,128,2048,NA,1,128,2048,NA,NA,NA,NA,NA,8,1,128,2048,NA,/model/layers.10/self_attn/Add_2,NA,NA,NA,NA,NA
L195,%2768,Softmax,1,128,2048,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,32,128,128,/model/layers.10/self_attn/Softmax,NA,NA,NA,NA,NA
L196,%2769,MatMul,1,32,128,128,1,128,8,64,NA,NA,NA,NA,8,1,32,128,64,/model/layers.10/self_attn/MatMul_1,NA,NA,NA,NA,NA
L197,%2773,MatMulInteger,1,1,2048,NA,2048,2048,NA,NA,NA,NA,NA,NA,8,1,1,2048,NA,/model/layers.10/self_attn/o_proj/MatMul_quant,NA,NA,NA,NA,NA
L198,%2777,Add,1,128,2048,NA,1,128,2048,NA,NA,NA,NA,NA,8,1,32,128,64,/model/layers.10/Add,NA,NA,NA,NA,NA
L199,%2780,Add,1,8,128,64,NA,NA,NA,NA,NA,NA,NA,NA,8,1,8,128,64,/model/layers.10/post_attention_layernorm/Add,NA,NA,NA,NA,NA
L200,%2786,MatMulInteger,1,1,2048,NA,2048,8192,NA,NA,NA,NA,NA,NA,8,1,1,8192,NA,/model/layers.10/mlp/gate_proj/MatMul_quant,NA,NA,NA,NA,NA
L201,%2790,MatMulInteger,1,1,2048,NA,2048,8192,NA,NA,NA,NA,NA,NA,8,1,1,8192,NA,/model/layers.10/mlp/up_proj/MatMul_quant,NA,NA,NA,NA,NA
L202,%2794,Sigmoid,1,1,8192,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,1,8192,NA,/model/layers.10/mlp/act_fn/Sigmoid,NA,NA,NA,NA,NA
L203,%2798,MatMulInteger,1,1,8192,NA,8192,2048,NA,NA,NA,NA,NA,NA,8,1,1,2048,NA,/model/layers.10/mlp/down_proj/MatMul_quant,NA,NA,NA,NA,NA
L204,%2802,Add,1,32,128,64,1,32,128,64,NA,NA,NA,NA,8,1,32,128,64,/model/layers.10/Add_1,NA,NA,NA,NA,NA
L205,%2805,Add,1,32,128,128,NA,NA,NA,NA,NA,NA,NA,NA,8,1,32,128,128,/model/layers.11/input_layernorm/Add,NA,NA,NA,NA,NA
L206,%2812,MatMulInteger,1,1,2048,NA,2048,2048,NA,NA,NA,NA,NA,NA,8,1,1,2048,NA,/model/layers.11/self_attn/q_proj/MatMul_quant,NA,NA,NA,NA,NA
L207,%2816,MatMulInteger,1,1,2048,NA,2048,512,NA,NA,NA,NA,NA,NA,8,1,1,512,NA,/model/layers.11/self_attn/k_proj/MatMul_quant,NA,NA,NA,NA,NA
L208,%2820,MatMulInteger,1,1,2048,NA,2048,512,NA,NA,NA,NA,NA,NA,8,1,1,512,NA,/model/layers.11/self_attn/v_proj/MatMul_quant,NA,NA,NA,NA,NA
L209,%2858,Add,1,128,2048,NA,1,128,2048,NA,NA,NA,NA,NA,8,1,128,2048,NA,/model/layers.11/self_attn/Add,NA,NA,NA,NA,NA
L210,%2859,Add,1,128,2048,NA,1,128,2048,NA,NA,NA,NA,NA,8,1,128,2048,NA,/model/layers.11/self_attn/Add_1,NA,NA,NA,NA,NA
L211,%2883,MatMul,1,32,1,64,1,32,64,1,NA,NA,NA,NA,8,1,32,1,1,/model/layers.11/self_attn/MatMul,NA,NA,NA,NA,NA
L212,%2885,Add,1,32,1,1,1,1,1,1,NA,NA,NA,NA,8,1,32,128,128,/model/layers.11/self_attn/Add_2,NA,NA,NA,NA,NA
L213,%2886,Softmax,1,32,128,128,NA,NA,NA,NA,NA,NA,NA,NA,8,1,32,128,128,/model/layers.11/self_attn/Softmax,NA,NA,NA,NA,NA
L214,%2887,MatMul,1,32,128,128,1,128,8,64,NA,NA,NA,NA,8,1,128,8,64,/model/layers.11/self_attn/MatMul_1,NA,NA,NA,NA,NA
L215,%2891,MatMulInteger,1,1,2048,NA,2048,2048,NA,NA,NA,NA,NA,NA,8,1,1,2048,NA,/model/layers.11/self_attn/o_proj/MatMul_quant,NA,NA,NA,NA,NA
L216,%2895,Add,1,32,128,64,1,1,2048,NA,NA,NA,NA,NA,8,1,1,2048,NA,/model/layers.11/Add,NA,NA,NA,NA,NA
L217,%2898,Add,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,1,1,NA,/model/layers.11/post_attention_layernorm/Add,NA,NA,NA,NA,NA
L218,%2904,MatMulInteger,1,1,2048,NA,2048,8192,NA,NA,NA,NA,NA,NA,8,1,1,8192,NA,/model/layers.11/mlp/gate_proj/MatMul_quant,NA,NA,NA,NA,NA
L219,%2908,MatMulInteger,1,1,2048,NA,2048,8192,NA,NA,NA,NA,NA,NA,8,1,1,8192,NA,/model/layers.11/mlp/up_proj/MatMul_quant,NA,NA,NA,NA,NA
L220,%2912,Sigmoid,1,1,8192,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,1,8192,NA,/model/layers.11/mlp/act_fn/Sigmoid,NA,NA,NA,NA,NA
L221,%2916,MatMulInteger,1,1,8192,NA,8192,2048,NA,NA,NA,NA,NA,NA,8,1,1,2048,NA,/model/layers.11/mlp/down_proj/MatMul_quant,NA,NA,NA,NA,NA
L222,%2920,Add,1,1,2048,NA,1,1,2048,NA,NA,NA,NA,NA,8,1,1,2048,NA,/model/layers.11/Add_1,NA,NA,NA,NA,NA
L223,%2923,Add,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,1,1,NA,/model/layers.12/input_layernorm/Add,NA,NA,NA,NA,NA
L224,%2930,MatMulInteger,1,1,2048,NA,2048,2048,NA,NA,NA,NA,NA,NA,8,1,1,2048,NA,/model/layers.12/self_attn/q_proj/MatMul_quant,NA,NA,NA,NA,NA
L225,%2934,MatMulInteger,1,1,2048,NA,2048,512,NA,NA,NA,NA,NA,NA,8,1,1,512,NA,/model/layers.12/self_attn/k_proj/MatMul_quant,NA,NA,NA,NA,NA
L226,%2938,MatMulInteger,1,1,2048,NA,2048,512,NA,NA,NA,NA,NA,NA,8,1,1,512,NA,/model/layers.12/self_attn/v_proj/MatMul_quant,NA,NA,NA,NA,NA
L227,%2976,Add,1,32,1,64,1,32,1,64,NA,NA,NA,NA,8,1,32,1,64,/model/layers.12/self_attn/Add,NA,NA,NA,NA,NA
L228,%2977,Add,1,8,1,64,1,8,1,64,NA,NA,NA,NA,8,1,NA,NA,NA,/model/layers.12/self_attn/Add_1,NA,NA,NA,NA,NA
L229,%3001,MatMul,1,32,1,64,1,32,64,1,NA,NA,NA,NA,8,1,32,1,1,/model/layers.12/self_attn/MatMul,NA,NA,NA,NA,NA
L230,%3003,Add,1,32,1,1,1,1,1,1,NA,NA,NA,NA,8,1,32,128,128,/model/layers.12/self_attn/Add_2,NA,NA,NA,NA,NA
L231,%3004,Softmax,1,32,128,128,NA,NA,NA,NA,NA,NA,NA,NA,8,1,32,128,128,/model/layers.12/self_attn/Softmax,NA,NA,NA,NA,NA
L232,%3005,MatMul,1,32,128,128,1,128,8,64,NA,NA,NA,NA,8,1,32,1,64,/model/layers.12/self_attn/MatMul_1,NA,NA,NA,NA,NA
L233,%3009,MatMulInteger,1,1,2048,NA,2048,2048,NA,NA,NA,NA,NA,NA,8,1,1,2048,NA,/model/layers.12/self_attn/o_proj/MatMul_quant,NA,NA,NA,NA,NA
L234,%3013,Add,1,1,2048,NA,1,1,2048,NA,NA,NA,NA,NA,8,1,1,2048,NA,/model/layers.12/Add,NA,NA,NA,NA,NA
L235,%3016,Add,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,1,1,NA,/model/layers.12/post_attention_layernorm/Add,NA,NA,NA,NA,NA
L236,%3022,MatMulInteger,1,1,2048,NA,2048,8192,NA,NA,NA,NA,NA,NA,8,1,1,8192,NA,/model/layers.12/mlp/gate_proj/MatMul_quant,NA,NA,NA,NA,NA
L237,%3026,MatMulInteger,1,1,2048,NA,2048,8192,NA,NA,NA,NA,NA,NA,8,1,1,8192,NA,/model/layers.12/mlp/up_proj/MatMul_quant,NA,NA,NA,NA,NA
L238,%3030,Sigmoid,1,1,8192,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,1,8192,NA,/model/layers.12/mlp/act_fn/Sigmoid,NA,NA,NA,NA,NA
L239,%3034,MatMulInteger,1,1,8192,NA,8192,2048,NA,NA,NA,NA,NA,NA,8,1,1,2048,NA,/model/layers.12/mlp/down_proj/MatMul_quant,NA,NA,NA,NA,NA
L240,%3038,Add,1,1,2048,NA,1,1,2048,NA,NA,NA,NA,NA,8,1,1,2048,NA,/model/layers.12/Add_1,NA,NA,NA,NA,NA
L241,%3041,Add,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,1,1,NA,/model/layers.13/input_layernorm/Add,NA,NA,NA,NA,NA
L242,%3048,MatMulInteger,1,1,2048,NA,2048,2048,NA,NA,NA,NA,NA,NA,8,1,1,2048,NA,/model/layers.13/self_attn/q_proj/MatMul_quant,NA,NA,NA,NA,NA
L243,%3052,MatMulInteger,1,1,2048,NA,2048,512,NA,NA,NA,NA,NA,NA,8,1,1,512,NA,/model/layers.13/self_attn/k_proj/MatMul_quant,NA,NA,NA,NA,NA
L244,%3056,MatMulInteger,1,1,2048,NA,2048,512,NA,NA,NA,NA,NA,NA,8,1,1,512,NA,/model/layers.13/self_attn/v_proj/MatMul_quant,NA,NA,NA,NA,NA
L245,%3094,Add,1,32,1,64,1,32,1,64,NA,NA,NA,NA,8,1,32,1,64,/model/layers.13/self_attn/Add,NA,NA,NA,NA,NA
L246,%3095,Add,1,8,1,64,1,8,1,64,NA,NA,NA,NA,8,1,NA,NA,NA,/model/layers.13/self_attn/Add_1,NA,NA,NA,NA,NA
L247,%3119,MatMul,1,32,1,64,1,32,64,1,NA,NA,NA,NA,8,1,32,1,1,/model/layers.13/self_attn/MatMul,NA,NA,NA,NA,NA
L248,%3121,Add,1,32,1,1,1,1,1,1,NA,NA,NA,NA,8,1,32,128,128,/model/layers.13/self_attn/Add_2,NA,NA,NA,NA,NA
L249,%3122,Softmax,1,32,128,128,NA,NA,NA,NA,NA,NA,NA,NA,8,1,32,128,128,/model/layers.13/self_attn/Softmax,NA,NA,NA,NA,NA
L250,%3123,MatMul,1,32,128,128,1,128,8,64,NA,NA,NA,NA,8,1,32,1,64,/model/layers.13/self_attn/MatMul_1,NA,NA,NA,NA,NA
L251,%3127,MatMulInteger,1,1,2048,NA,2048,2048,NA,NA,NA,NA,NA,NA,8,1,1,2048,NA,/model/layers.13/self_attn/o_proj/MatMul_quant,NA,NA,NA,NA,NA
L252,%3131,Add,1,1,2048,NA,1,1,2048,NA,NA,NA,NA,NA,8,1,1,2048,NA,/model/layers.13/Add,NA,NA,NA,NA,NA
L253,%3134,Add,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,1,1,NA,/model/layers.13/post_attention_layernorm/Add,NA,NA,NA,NA,NA
L254,%3140,MatMulInteger,1,1,2048,NA,2048,8192,NA,NA,NA,NA,NA,NA,8,1,1,8192,NA,/model/layers.13/mlp/gate_proj/MatMul_quant,NA,NA,NA,NA,NA
L255,%3144,MatMulInteger,1,1,2048,NA,2048,8192,NA,NA,NA,NA,NA,NA,8,1,1,8192,NA,/model/layers.13/mlp/up_proj/MatMul_quant,NA,NA,NA,NA,NA
L256,%3148,Sigmoid,1,1,8192,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,1,8192,NA,/model/layers.13/mlp/act_fn/Sigmoid,NA,NA,NA,NA,NA
L257,%3152,MatMulInteger,1,1,8192,NA,8192,2048,NA,NA,NA,NA,NA,NA,8,1,1,2048,NA,/model/layers.13/mlp/down_proj/MatMul_quant,NA,NA,NA,NA,NA
L258,%3156,Add,1,1,2048,NA,1,1,2048,NA,NA,NA,NA,NA,8,1,1,2048,NA,/model/layers.13/Add_1,NA,NA,NA,NA,NA
L259,%3159,Add,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,1,1,NA,/model/layers.14/input_layernorm/Add,NA,NA,NA,NA,NA
L260,%3166,MatMulInteger,1,1,2048,NA,2048,2048,NA,NA,NA,NA,NA,NA,8,1,1,2048,NA,/model/layers.14/self_attn/q_proj/MatMul_quant,NA,NA,NA,NA,NA
L261,%3170,MatMulInteger,1,1,2048,NA,2048,512,NA,NA,NA,NA,NA,NA,8,1,1,512,NA,/model/layers.14/self_attn/k_proj/MatMul_quant,NA,NA,NA,NA,NA
L262,%3174,MatMulInteger,1,1,2048,NA,2048,512,NA,NA,NA,NA,NA,NA,8,1,1,512,NA,/model/layers.14/self_attn/v_proj/MatMul_quant,NA,NA,NA,NA,NA
L263,%3212,Add,1,32,1,64,1,32,1,64,NA,NA,NA,NA,8,1,32,1,64,/model/layers.14/self_attn/Add,NA,NA,NA,NA,NA
L264,%3213,Add,1,8,1,64,1,8,1,64,NA,NA,NA,NA,8,1,NA,NA,NA,/model/layers.14/self_attn/Add_1,NA,NA,NA,NA,NA
L265,%3237,MatMul,1,32,1,64,1,32,64,1,NA,NA,NA,NA,8,1,32,1,1,/model/layers.14/self_attn/MatMul,NA,NA,NA,NA,NA
L266,%3239,Add,1,32,1,1,1,1,1,1,NA,NA,NA,NA,8,1,32,128,128,/model/layers.14/self_attn/Add_2,NA,NA,NA,NA,NA
L267,%3240,Softmax,1,32,128,128,NA,NA,NA,NA,NA,NA,NA,NA,8,1,32,128,128,/model/layers.14/self_attn/Softmax,NA,NA,NA,NA,NA
L268,%3241,MatMul,1,32,128,128,1,128,8,64,NA,NA,NA,NA,8,1,32,1,64,/model/layers.14/self_attn/MatMul_1,NA,NA,NA,NA,NA
L269,%3245,MatMulInteger,1,1,2048,NA,2048,2048,NA,NA,NA,NA,NA,NA,8,1,1,2048,NA,/model/layers.14/self_attn/o_proj/MatMul_quant,NA,NA,NA,NA,NA
L270,%3249,Add,1,1,2048,NA,1,1,2048,NA,NA,NA,NA,NA,8,1,1,2048,NA,/model/layers.14/Add,NA,NA,NA,NA,NA
L271,%3252,Add,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,1,1,NA,/model/layers.14/post_attention_layernorm/Add,NA,NA,NA,NA,NA
L272,%3258,MatMulInteger,1,1,2048,NA,2048,8192,NA,NA,NA,NA,NA,NA,8,1,1,8192,NA,/model/layers.14/mlp/gate_proj/MatMul_quant,NA,NA,NA,NA,NA
L273,%3262,MatMulInteger,1,1,2048,NA,2048,8192,NA,NA,NA,NA,NA,NA,8,1,1,8192,NA,/model/layers.14/mlp/up_proj/MatMul_quant,NA,NA,NA,NA,NA
L274,%3266,Sigmoid,1,1,8192,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,1,8192,NA,/model/layers.14/mlp/act_fn/Sigmoid,NA,NA,NA,NA,NA
L275,%3270,MatMulInteger,1,1,8192,NA,8192,2048,NA,NA,NA,NA,NA,NA,8,1,1,2048,NA,/model/layers.14/mlp/down_proj/MatMul_quant,NA,NA,NA,NA,NA
L276,%3274,Add,1,1,2048,NA,1,1,2048,NA,NA,NA,NA,NA,8,1,1,2048,NA,/model/layers.14/Add_1,NA,NA,NA,NA,NA
L277,%3277,Add,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,1,1,NA,/model/layers.15/input_layernorm/Add,NA,NA,NA,NA,NA
L278,%3284,MatMulInteger,1,1,2048,NA,2048,2048,NA,NA,NA,NA,NA,NA,8,1,1,2048,NA,/model/layers.15/self_attn/q_proj/MatMul_quant,NA,NA,NA,NA,NA
L279,%3288,MatMulInteger,1,1,2048,NA,2048,512,NA,NA,NA,NA,NA,NA,8,1,1,512,NA,/model/layers.15/self_attn/k_proj/MatMul_quant,NA,NA,NA,NA,NA
L280,%3292,MatMulInteger,1,1,2048,NA,2048,512,NA,NA,NA,NA,NA,NA,8,1,1,512,NA,/model/layers.15/self_attn/v_proj/MatMul_quant,NA,NA,NA,NA,NA
L281,%3330,Add,1,32,1,64,1,32,1,64,NA,NA,NA,NA,8,1,32,1,64,/model/layers.15/self_attn/Add,NA,NA,NA,NA,NA
L282,%3331,Add,1,8,1,64,1,8,1,64,NA,NA,NA,NA,8,1,NA,NA,NA,/model/layers.15/self_attn/Add_1,NA,NA,NA,NA,NA
L283,%3355,MatMul,1,32,1,64,1,32,64,1,NA,NA,NA,NA,8,1,32,1,1,/model/layers.15/self_attn/MatMul,NA,NA,NA,NA,NA
L284,%3357,Add,1,32,1,1,1,1,1,1,NA,NA,NA,NA,8,1,32,128,128,/model/layers.15/self_attn/Add_2,NA,NA,NA,NA,NA
L285,%3358,Softmax,1,32,128,128,NA,NA,NA,NA,NA,NA,NA,NA,8,1,32,128,128,/model/layers.15/self_attn/Softmax,NA,NA,NA,NA,NA
L286,%3359,MatMul,1,32,128,128,1,128,8,64,NA,NA,NA,NA,8,1,32,1,64,/model/layers.15/self_attn/MatMul_1,NA,NA,NA,NA,NA
L287,%3363,MatMulInteger,1,1,2048,NA,2048,2048,NA,NA,NA,NA,NA,NA,8,1,1,2048,NA,/model/layers.15/self_attn/o_proj/MatMul_quant,NA,NA,NA,NA,NA
L288,%3367,Add,1,1,2048,NA,1,1,2048,NA,NA,NA,NA,NA,8,1,1,2048,NA,/model/layers.15/Add,NA,NA,NA,NA,NA
L289,%3370,Add,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,1,1,NA,/model/layers.15/post_attention_layernorm/Add,NA,NA,NA,NA,NA
L290,%3376,MatMulInteger,1,1,2048,NA,2048,8192,NA,NA,NA,NA,NA,NA,8,1,1,8192,NA,/model/layers.15/mlp/gate_proj/MatMul_quant,NA,NA,NA,NA,NA
L291,%3380,MatMulInteger,1,1,2048,NA,2048,8192,NA,NA,NA,NA,NA,NA,8,1,1,8192,NA,/model/layers.15/mlp/up_proj/MatMul_quant,NA,NA,NA,NA,NA
L292,%3384,Sigmoid,1,1,8192,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,1,8192,NA,/model/layers.15/mlp/act_fn/Sigmoid,NA,NA,NA,NA,NA
L293,%3388,MatMulInteger,1,1,8192,NA,8192,2048,NA,NA,NA,NA,NA,NA,8,1,1,2048,NA,/model/layers.15/mlp/down_proj/MatMul_quant,NA,NA,NA,NA,NA
L294,%3392,Add,1,1,2048,NA,1,1,2048,NA,NA,NA,NA,NA,8,1,1,2048,NA,/model/layers.15/Add_1,NA,NA,NA,NA,NA
L295,%3395,Add,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,1,1,NA,/model/norm/Add,NA,NA,NA,NA,NA
L296,%3401,MatMul,1,1,2048,NA,1,128,2048,NA,NA,NA,NA,NA,8,1,1,128256,NA,/lm_head/MatMul,NA,NA,NA,NA,NA
